-0.00049249,-0.5102,-1.2671
-0.31581,0.56338,-0.1982
-0.3107,-0.18464,-1.1379
0.23092,0.79355,-0.18998
0.06897,-0.29008,-0.53096
0.1435,0.95346,-0.38258
0.28405,0.8926,-0.77784
-0.143,0.85796,-0.19119
-0.38755,-0.7031,-1.1871
-0.079458,0.012389,-0.32173
0.34701,0.51704,-0.20864
0.3395,0.39757,-0.59493
0.37322,-0.05022,-1.1325
0.040117,-1.4613,-1.0484
0.05488,-1.3178,-0.97499
-0.032878,-1.3574,-0.94194
-0.023444,-1.2202,-0.92732
0.10717,-1.2551,-0.94972
-0.14016,-1.3279,-0.98066
-0.12402,-1.1302,-0.96884
-0.13299,-1.2223,-0.97353
0.11544,-1.4044,-1.018
-0.065879,-1.4797,-1.0004
0.26252,-1.0627,-0.97446
0.33972,-1.0575,-1.0362
0.41243,-0.91001,-1.0261
0.3261,-0.85923,-0.97975
0.28499,-0.95333,-0.9681
0.34209,-1.1859,-1.0743
0.25329,-1.1129,-1.1966
0.17227,-1.1953,-1.1915
0.19398,-1.3937,-1.0884
0.3581,-1.1383,-1.165
0.2636,-1.1918,-0.9952
0.15454,-1.3099,-1.1705
0.20541,-1.2724,-1.0168
-0.08056,-1.2194,-1.1968
-0.18714,-1.1576,-1.207
0.027091,-1.2957,-1.1732
-0.097855,-1.1124,-1.2067
-0.27505,-1.2202,-1.2042
-0.14286,-1.3086,-1.1836
0.028708,-1.1917,-1.195
-0.011706,-1.4028,-1.14
0.04727,-1.1099,-0.96605
0.10611,-0.98421,-0.9309
0.17796,-1.0384,-0.96686
-0.045671,-1.0624,-0.93912
0.1555,-1.1482,-0.95371
0.013042,-0.94647,-0.9104
-0.39914,-1.0108,-0.98393
-0.40298,-1.1148,-1.0504
-0.33415,-1.0357,-0.91064
-0.25811,-1.2482,-0.9347
-0.23386,-1.1235,-0.92305
-0.34899,-1.1315,-0.94384
-0.3981,-1.1863,-1.1543
-0.40365,-1.2999,-1.1267
-0.38439,-1.2408,-0.99654
0.22803,1.0525,-1.0723
0.30484,0.89913,-1.0592
0.12665,0.85899,-1.1378
0.029862,1.0413,-1.1183
-0.36944,-1.0399,-1.1515
-0.40033,-0.92153,-1.1268
-0.24496,-1.0608,-1.2044
-0.24951,-0.92217,-1.2304
0.29421,-0.89503,-1.2266
0.45482,-0.86904,-1.1275
0.32924,-0.74612,-1.2452
0.41418,-0.76785,-1.1975
0.39696,-0.88425,-1.2072
0.15616,-0.89501,-1.2431
0.1198,-1.0574,-1.208
0.011571,-0.89886,-1.2454
-0.055305,-1.0107,-1.2186
-0.25591,-1.4131,-0.95691
-0.26503,-1.4881,-0.98724
-0.25723,-1.3393,-0.97152
-0.32542,-1.4239,-0.98543
-0.33528,-1.3474,-0.99249
-0.13171,1.1109,-0.88317
-0.14398,1.11,-1.032
-0.14768,1.0543,-0.76259
-0.24483,0.98268,-0.88628
-0.08594,-0.89892,-0.87922
-0.1718,-0.81183,-0.8222
-0.22434,-0.89534,-0.85424
-0.20202,-1.0129,-0.90658
0.2315,0.68165,-1.128
-0.027724,0.6491,-1.1398
0.078327,0.74624,-1.1403
0.1275,0.56941,-1.1347
-0.28844,0.87617,-0.97615
-0.1899,0.95512,-1.1219
-0.28927,0.76645,-1.0531
-0.13373,0.78164,-1.1393
0.029349,1.1351,-0.79269
0.062583,1.162,-0.95322
0.15296,1.0765,-0.72724
0.21266,1.0887,-0.8907
0.25941,-1.2888,-1.1569
0.3032,-1.2874,-1.0886
0.31287,-1.2304,-1.1685
-0.30868,-1.485,-1.0539
-0.38892,-1.3871,-1.0418
-0.36267,-1.3877,-1.1406
-0.34587,-1.4412,-1.1028
0.40516,-1.0548,-1.1893
0.44787,-0.99481,-1.1641
0.37463,-0.97647,-1.2093
0.3064,-1.0234,-1.2071
0.34329,0.60564,-0.9657
0.34012,0.78078,-0.97304
0.32131,0.67452,-1.055
0.33294,0.67925,-0.84493
-0.32486,-0.78686,-0.84112
-0.39277,-0.68863,-0.90451
-0.41217,-0.86339,-0.95555
0.24722,-0.81034,-0.92019
0.11169,-0.88323,-0.89848
0.13671,-0.77462,-0.86557
-0.19451,-1.4007,-0.97033
-0.19173,-1.4839,-0.98884
-0.14546,-1.47,-1.0191
-0.13921,-1.416,-0.99043
0.44677,-1.0662,-1.1134
0.45712,-0.98882,-1.0817
0.41323,-1.1004,-1.089
0.41926,-1.0261,-1.0409
-0.11771,-1.426,-1.0933
-0.2401,-1.457,-1.1176
-0.16044,-1.4043,-1.1414
-0.18349,-1.4728,-1.0852
-0.26739,-1.3997,-1.1601
-0.2325,-1.3296,-1.1877
-0.30477,-1.3266,-1.1856
